x1, x2, x3, x4, x5, y
1.218976872884621754e-01,3.791217834160216515e-01,6.735211468476732799e-01,6.941410496878094305e-01,1.554508863669967766e+00,4.070526903325760060e+00
4.332026665217898476e-01,9.309831907826405795e-01,7.166764932630679263e-01,2.366241197833662824e-02,1.802502951219610683e+00,4.026551197238679158e+00
9.654008427455915697e-01,4.153365379296964921e-01,5.672340133791486938e-02,8.734420429744926828e-03,9.336140551543202770e-01,3.657119355766218938e+00
5.238269020817799548e-01,4.690195168032723627e-01,7.340777531146724932e-02,7.271529693069337386e-01,1.298060396709990849e+00,4.167158550976754583e+00
2.526507508753564890e-01,5.616335947422235186e-02,9.264043248609243886e-01,8.390416235073606677e-01,1.638266168470414064e+00,4.208916910946635781e+00
2.099123176354922293e-01,4.222336883486366155e-01,1.405863005357346207e-01,2.128192305013550945e-01,7.999645689687131522e-01,3.353107969411897926e+00
1.786905556959815788e-01,2.294650343246754653e-01,6.773338123033668667e-01,1.349374142804556920e-01,1.047701986431354815e+00,3.357514256847811573e+00
1.029279950089652118e-01,1.852801691208194601e-01,3.422558144626768328e-01,2.211754554975962073e-01,7.151822176016346955e-01,3.169407093726973823e+00
1.722529064192014348e-01,3.152114209372868237e-01,5.890956954927496492e-01,8.107264776791341943e-01,1.521656697500664679e+00,4.162998832298013596e+00
9.013524704504024543e-01,3.288362019864439212e-01,6.535197511920434188e-01,7.395377945764480820e-02,1.418351444683498164e+00,3.932732670741084124e+00
6.404685304320704153e-01,3.352956672206016675e-01,7.734584547990875913e-01,8.156124540971813053e-01,1.934473558959965978e+00,4.637742534734858424e+00
3.384069235546268706e-01,4.780172501244345229e-01,3.563885259428593022e-01,7.757101333510330043e-01,1.516771714824305839e+00,4.261426624586210465e+00
6.102600391195565077e-01,6.947852376257196427e-01,8.375621755000295376e-01,9.297504778144665138e-01,2.410494326503344276e+00,5.095737319837513546e+00
9.484854272372273964e-01,9.980324219161048616e-01,1.884933478774386550e-03,2.150355640813720326e-01,1.578155478723074046e+00,4.319752831885485200e+00
9.779950993932363668e-01,5.330198354536733740e-01,3.897282227508130914e-01,6.975151047852504727e-01,1.848770012794215711e+00,4.737379261836697886e+00
2.958598010422019975e-01,4.917157661234989874e-01,5.922848923944438182e-01,1.693167831107711407e-01,1.299930810112445156e+00,3.670154708096848406e+00
3.777077903445893448e-01,4.578699547156508398e-01,5.998621172560891779e-01,9.382011647463887050e-01,1.850596927266684011e+00,4.572293108831871677e+00
4.604679973469846255e-01,1.752421998621147559e-01,1.614095539249718048e-01,3.305228590943399825e-01,7.827679918032524053e-01,3.473968445388265103e+00
2.306669173157162023e-01,9.437037994166947996e-01,7.007471104986531252e-01,9.313955884473652524e-01,2.345825726827571955e+00,4.922259799474890229e+00
4.623012873906807707e-01,9.630658005127479271e-02,4.941339201807202208e-01,7.413683933024211026e-01,1.307426918511881420e+00,4.080029964610657700e+00
2.165356822418793570e-01,2.905109428708301245e-01,6.338132431343979079e-02,3.343958580308202810e-01,6.866924119374064883e-01,3.337367077387116687e+00
6.351509135650965643e-01,9.864095394409255757e-02,3.642125526813450032e-01,9.896826189329998025e-01,1.448050660910565890e+00,4.413040157104332728e+00
2.265504135252915940e-02,5.669966328243418729e-01,2.671624709408091380e-01,2.136939974503648809e-01,9.645008169465927317e-01,3.386546007590292451e+00
5.681256522309837687e-01,5.902750645981225119e-02,8.476944350075603651e-01,2.051937100194338726e-01,1.276587076654554620e+00,3.689486078663303026e+00
1.639153962275340382e-01,7.525751643656032330e-01,3.394708621735758047e-01,5.521701730191286295e-02,1.171905689492603875e+00,3.503799329791570383e+00
7.508134635248002731e-01,3.128001836596109309e-01,3.365798001570541320e-01,3.291269851808432678e-01,1.214001178170867723e+00,3.922319056682555427e+00
5.703234698926238355e-01,7.773366201887554894e-01,1.820007243534460528e-01,2.336325213557775005e-01,1.369532985378419276e+00,3.949002944086155598e+00
9.622707613639358559e-02,9.033828946640489743e-01,1.646626770428322173e-01,9.415802257384616736e-01,1.743098047338700995e+00,4.517127192249520640e+00
7.081569893923332915e-01,3.571106741546724583e-01,3.350608560944853265e-01,5.419772476838365938e-01,1.391258644820010382e+00,4.161873044030797608e+00
1.468127887450351166e-01,6.971111414733375256e-01,6.909635328965313406e-01,4.629477928508503037e-01,1.724165753284197855e+00,4.107001348335917790e+00
2.581468765978149893e-01,9.243067461358389636e-03,3.626767486035247234e-01,7.820979166444995689e-01,1.026172107391144728e+00,3.813096637894383356e+00
